date,car,bus,station_code,station_name,city
2020-08-07,2950,40,273,동광양,광양
2020-08-08,2082,32,273,동광양,광양
2020-08-09,2191,7,273,동광양,광양
2020-08-10,1793,45,273,동광양,광양
2020-08-11,2218,50,273,동광양,광양
2020-08-12,2420,50,273,동광양,광양
2020-08-13,2636,61,273,동광양,광양
2020-08-14,3611,60,273,동광양,광양
2020-08-15,3367,34,273,동광양,광양
2020-08-16,3010,15,273,동광양,광양
2020-08-17,2740,38,273,동광양,광양
2020-08-18,2451,51,273,동광양,광양
2020-08-19,2366,65,273,동광양,광양
2020-08-20,2355,68,273,동광양,광양
2020-08-21,3040,56,273,동광양,광양
2020-08-22,2419,37,273,동광양,광양
2020-08-23,1908,13,273,동광양,광양
2020-08-24,2062,47,273,동광양,광양
2020-08-25,2129,55,273,동광양,광양
2020-08-26,1512,46,273,동광양,광양
2020-08-01,5206,52,275,옥곡,광양
2020-08-02,5090,29,275,옥곡,광양
2020-08-03,4752,79,275,옥곡,광양
2020-08-04,4231,90,275,옥곡,광양
2020-08-05,4370,87,275,옥곡,광양
2020-08-06,3404,82,275,옥곡,광양
2020-08-07,4506,79,275,옥곡,광양
2020-08-08,3402,49,275,옥곡,광양
2020-08-09,3833,25,275,옥곡,광양
2020-08-10,2223,68,275,옥곡,광양
2020-08-11,2861,110,275,옥곡,광양
2020-08-12,2972,99,275,옥곡,광양
2020-08-13,3591,90,275,옥곡,광양
2020-08-14,4929,95,275,옥곡,광양
2020-08-15,5370,54,275,옥곡,광양
2020-08-16,5452,32,275,옥곡,광양
2020-08-17,4840,76,275,옥곡,광양
2020-08-18,3342,111,275,옥곡,광양
2020-08-19,3064,111,275,옥곡,광양
2020-08-20,2980,85,275,옥곡,광양
2020-08-21,3875,86,275,옥곡,광양
2020-08-22,3442,61,275,옥곡,광양
2020-08-23,3259,32,275,옥곡,광양
2020-08-24,2889,97,275,옥곡,광양
2020-08-25,2827,104,275,옥곡,광양
2020-08-26,2058,64,275,옥곡,광양
2020-08-01,1195,11,276,진월,광양
2020-08-02,1359,8,276,진월,광양
2020-08-03,1241,26,276,진월,광양
2020-08-04,2389,23,276,진월,광양
2020-08-05,1155,28,276,진월,광양
2020-08-06,1099,24,276,진월,광양
2020-08-07,1240,29,276,진월,광양
2020-08-08,765,8,276,진월,광양
2020-08-09,780,11,276,진월,광양
2020-08-10,784,20,276,진월,광양
2020-08-11,1028,27,276,진월,광양
2020-08-12,1051,30,276,진월,광양
2020-08-13,1149,29,276,진월,광양
2020-08-14,1313,29,276,진월,광양
2020-08-15,1060,12,276,진월,광양
2020-08-16,1183,38,276,진월,광양
2020-08-17,963,16,276,진월,광양
2020-08-18,1005,31,276,진월,광양
2020-08-19,1025,26,276,진월,광양
2020-08-20,1026,32,276,진월,광양
2020-08-21,1272,30,276,진월,광양
2020-08-22,812,10,276,진월,광양
2020-08-23,794,9,276,진월,광양
2020-08-24,950,33,276,진월,광양
2020-08-25,1013,44,276,진월,광양
2020-08-26,879,25,276,진월,광양
2020-08-01,7553,101,294,북창원,창원
2020-08-02,5540,39,294,북창원,창원
2020-08-03,6009,111,294,북창원,창원
2020-08-04,5476,134,294,북창원,창원
2020-08-05,5628,139,294,북창원,창원
2020-08-06,4952,133,294,북창원,창원
2020-08-07,5224,131,294,북창원,창원
2020-08-08,4395,91,294,북창원,창원
2020-08-09,4775,26,294,북창원,창원
2020-08-10,4219,132,294,북창원,창원
2020-08-11,5030,174,294,북창원,창원
2020-08-12,4955,167,294,북창원,창원
2020-08-13,5266,167,294,북창원,창원
2020-08-14,5885,176,294,북창원,창원
2020-08-15,7540,96,294,북창원,창원
2020-08-16,5418,37,294,북창원,창원
2020-08-17,5393,113,294,북창원,창원
2020-08-18,5189,179,294,북창원,창원
2020-08-19,5175,205,294,북창원,창원
2020-08-20,5100,178,294,북창원,창원
2020-08-21,5111,164,294,북창원,창원
2020-08-22,4984,90,294,북창원,창원
2020-08-23,4482,40,294,북창원,창원
2020-08-24,5142,178,294,북창원,창원
2020-08-25,5103,161,294,북창원,창원
2020-08-26,4197,154,294,북창원,창원
2020-08-01,20391,255,509,목포,목포
2020-08-02,23696,116,509,목포,목포
2020-08-03,21070,321,509,목포,목포
2020-08-04,19879,372,509,목포,목포
2020-08-05,18556,382,509,목포,목포
2020-08-06,15159,313,509,목포,목포
2020-08-07,16038,324,509,목포,목포
2020-08-08,13510,197,509,목포,목포
2020-08-09,16879,108,509,목포,목포
2020-08-10,13199,312,509,목포,목포
2020-08-11,13496,381,509,목포,목포
2020-08-12,14413,395,509,목포,목포
2020-08-13,15648,369,509,목포,목포
2020-08-14,18501,414,509,목포,목포
2020-08-15,21477,250,509,목포,목포
2020-08-16,24710,122,509,목포,목포
2020-08-17,20790,318,509,목포,목포
2020-08-18,15390,406,509,목포,목포
2020-08-19,14416,421,509,목포,목포
2020-08-20,14036,417,509,목포,목포
2020-08-21,16161,410,509,목포,목포
2020-08-22,15835,257,509,목포,목포
2020-08-23,15989,125,509,목포,목포
2020-08-24,13410,364,509,목포,목포
2020-08-25,13878,428,509,목포,목포
2020-08-26,8766,277,509,목포,목포
2020-08-01,7071,34,510,양양,양양
2020-08-02,8589,38,510,양양,양양
2020-08-03,5971,49,510,양양,양양
2020-08-04,6778,47,510,양양,양양
2020-08-05,4529,41,510,양양,양양
2020-08-06,3213,34,510,양양,양양
2020-08-07,4379,59,510,양양,양양
2020-08-08,5292,39,510,양양,양양
2020-08-09,5750,22,510,양양,양양
2020-08-10,3564,52,510,양양,양양
2020-08-11,3766,42,510,양양,양양
2020-08-12,4175,60,510,양양,양양
2020-08-13,4533,66,510,양양,양양
2020-08-14,5792,65,510,양양,양양
2020-08-15,7202,33,510,양양,양양
2020-08-16,8849,27,510,양양,양양
2020-08-17,9426,50,510,양양,양양
2020-08-18,5702,63,510,양양,양양
2020-08-19,5003,58,510,양양,양양
2020-08-20,4517,59,510,양양,양양
2020-08-21,4798,69,510,양양,양양
2020-08-22,5356,28,510,양양,양양
2020-08-23,7326,27,510,양양,양양
2020-08-24,4616,64,510,양양,양양
2020-08-25,4313,72,510,양양,양양
2020-08-26,3600,63,510,양양,양양
2020-08-01,5810,77,515,북통영,통영
2020-08-02,6660,32,515,북통영,통영
2020-08-03,5357,79,515,북통영,통영
2020-08-04,5369,98,515,북통영,통영
2020-08-05,4838,87,515,북통영,통영
2020-08-06,3752,76,515,북통영,통영
2020-08-07,4064,70,515,북통영,통영
2020-08-08,3624,54,515,북통영,통영
2020-08-09,4619,20,515,북통영,통영
2020-08-10,2582,72,515,북통영,통영
2020-08-11,3216,83,515,북통영,통영
2020-08-12,3242,73,515,북통영,통영
2020-08-13,3678,94,515,북통영,통영
2020-08-14,4600,79,515,북통영,통영
2020-08-15,5777,74,515,북통영,통영
2020-08-16,6611,42,515,북통영,통영
2020-08-17,5417,73,515,북통영,통영
2020-08-18,4034,88,515,북통영,통영
2020-08-19,3647,78,515,북통영,통영
2020-08-20,3530,91,515,북통영,통영
2020-08-21,3975,83,515,북통영,통영
2020-08-22,4416,65,515,북통영,통영
2020-08-23,4880,28,515,북통영,통영
2020-08-24,3562,95,515,북통영,통영
2020-08-25,3398,87,515,북통영,통영
2020-08-26,2254,57,515,북통영,통영
2020-08-01,16930,142,516,통영,통영
2020-08-02,18526,75,516,통영,통영
2020-08-03,16279,210,516,통영,통영
2020-08-04,16001,209,516,통영,통영
2020-08-05,14380,208,516,통영,통영
2020-08-06,11284,203,516,통영,통영
2020-08-07,12191,186,516,통영,통영
2020-08-08,10014,131,516,통영,통영
2020-08-09,12426,66,516,통영,통영
2020-08-10,7001,182,516,통영,통영
2020-08-11,8542,215,516,통영,통영
2020-08-12,8553,233,516,통영,통영
2020-08-13,9357,227,516,통영,통영
2020-08-14,12371,243,516,통영,통영
2020-08-15,16263,147,516,통영,통영
2020-08-16,18685,87,516,통영,통영
2020-08-17,14831,209,516,통영,통영
2020-08-18,10189,230,516,통영,통영
2020-08-19,9489,241,516,통영,통영
2020-08-20,8915,268,516,통영,통영
2020-08-21,10568,233,516,통영,통영
2020-08-22,11487,146,516,통영,통영
2020-08-23,12845,66,516,통영,통영
2020-08-24,8877,218,516,통영,통영
2020-08-25,8689,249,516,통영,통영
2020-08-26,5991,156,516,통영,통영
2020-08-01,5514,40,517,양평,양평
2020-08-02,3418,24,517,양평,양평
2020-08-03,3019,87,517,양평,양평
2020-08-04,2030,76,517,양평,양평
2020-08-05,2135,80,517,양평,양평
2020-08-06,2354,84,517,양평,양평
2020-08-07,2895,92,517,양평,양평
2020-08-08,2638,32,517,양평,양평
2020-08-09,1760,20,517,양평,양평
2020-08-10,2572,87,517,양평,양평
2020-08-11,2417,89,517,양평,양평
2020-08-12,3076,118,517,양평,양평
2020-08-13,3414,122,517,양평,양평
2020-08-14,4718,102,517,양평,양평
2020-08-15,5035,38,517,양평,양평
2020-08-16,3518,21,517,양평,양평
2020-08-17,3381,76,517,양평,양평
2020-08-18,3521,123,517,양평,양평
2020-08-19,2911,104,517,양평,양평
2020-08-20,2993,109,517,양평,양평
2020-08-21,3321,116,517,양평,양평
2020-08-22,2968,42,517,양평,양평
2020-08-23,2553,19,517,양평,양평
2020-08-24,2975,112,517,양평,양평
2020-08-25,3048,130,517,양평,양평
2020-08-26,2158,104,517,양평,양평
2020-08-01,32933,368,519,남대구,대구
2020-08-02,27163,190,519,남대구,대구
2020-08-03,28358,545,519,남대구,대구
2020-08-04,27109,583,519,남대구,대구
2020-08-05,27386,674,519,남대구,대구
2020-08-06,25304,650,519,남대구,대구
2020-08-07,24722,600,519,남대구,대구
2020-08-08,20484,308,519,남대구,대구
2020-08-09,23050,176,519,남대구,대구
2020-08-10,24458,734,519,남대구,대구
2020-08-11,27586,951,519,남대구,대구
2020-08-12,27695,890,519,남대구,대구
2020-08-13,28387,881,519,남대구,대구
2020-08-14,30361,921,519,남대구,대구
2020-08-15,33882,420,519,남대구,대구
2020-08-16,27079,161,519,남대구,대구
2020-08-17,27496,764,519,남대구,대구
2020-08-18,28306,913,519,남대구,대구
2020-08-19,27789,941,519,남대구,대구
2020-08-20,27481,961,519,남대구,대구
2020-08-21,29172,912,519,남대구,대구
2020-08-22,28996,466,519,남대구,대구
2020-08-23,22719,213,519,남대구,대구
2020-08-24,28245,896,519,남대구,대구
2020-08-25,27250,978,519,남대구,대구
2020-08-26,24961,832,519,남대구,대구
2020-08-01,28228,332,553,동광산,광주
2020-08-02,23391,148,553,동광산,광주
2020-08-03,23655,423,553,동광산,광주
2020-08-04,22412,451,553,동광산,광주
2020-08-05,21749,433,553,동광산,광주
2020-08-06,18845,372,553,동광산,광주
2020-08-07,18434,390,553,동광산,광주
2020-08-08,16008,249,553,동광산,광주
2020-08-09,18203,123,553,동광산,광주
2020-08-10,18124,374,553,동광산,광주
2020-08-11,18339,445,553,동광산,광주
2020-08-12,20307,500,553,동광산,광주
2020-08-13,21815,459,553,동광산,광주
2020-08-14,24566,477,553,동광산,광주
2020-08-15,28308,313,553,동광산,광주
2020-08-16,23138,121,553,동광산,광주
2020-08-17,21325,396,553,동광산,광주
2020-08-18,21184,491,553,동광산,광주
2020-08-19,20158,525,553,동광산,광주
2020-08-20,19970,497,553,동광산,광주
2020-08-21,20999,487,553,동광산,광주
2020-08-22,22131,317,553,동광산,광주
2020-08-23,17822,116,553,동광산,광주
2020-08-24,20397,476,553,동광산,광주
2020-08-25,19365,470,553,동광산,광주
2020-08-26,14169,388,553,동광산,광주
2020-08-01,10229,66,554,동홍천,홍천
2020-08-02,10339,45,554,동홍천,홍천
2020-08-03,8543,61,554,동홍천,홍천
2020-08-04,6241,96,554,동홍천,홍천
2020-08-05,5261,75,554,동홍천,홍천
2020-08-06,4244,71,554,동홍천,홍천
2020-08-07,6360,93,554,동홍천,홍천
2020-08-08,6391,53,554,동홍천,홍천
2020-08-09,6235,37,554,동홍천,홍천
2020-08-10,5045,77,554,동홍천,홍천
2020-08-11,4662,83,554,동홍천,홍천
2020-08-12,6297,99,554,동홍천,홍천
2020-08-13,6215,84,554,동홍천,홍천
2020-08-14,8207,100,554,동홍천,홍천
2020-08-15,8790,56,554,동홍천,홍천
2020-08-16,11985,45,554,동홍천,홍천
2020-08-17,11291,82,554,동홍천,홍천
2020-08-18,7255,113,554,동홍천,홍천
2020-08-19,6573,119,554,동홍천,홍천
2020-08-20,6338,99,554,동홍천,홍천
2020-08-21,6871,114,554,동홍천,홍천
2020-08-22,7688,57,554,동홍천,홍천
2020-08-23,10045,52,554,동홍천,홍천
2020-08-24,6151,96,554,동홍천,홍천
2020-08-25,5755,115,554,동홍천,홍천
2020-08-26,4741,111,554,동홍천,홍천
2020-08-01,11309,56,556,동순천,순천
2020-08-02,14360,51,556,동순천,순천
2020-08-03,11225,85,556,동순천,순천
2020-08-04,10846,105,556,동순천,순천
2020-08-05,9253,101,556,동순천,순천
2020-08-06,7128,101,556,동순천,순천
2020-08-07,8160,87,556,동순천,순천
2020-08-08,7998,48,556,동순천,순천
2020-08-09,9192,35,556,동순천,순천
2020-08-10,5243,90,556,동순천,순천
2020-08-11,5921,114,556,동순천,순천
2020-08-12,6293,113,556,동순천,순천
2020-08-13,6984,121,556,동순천,순천
2020-08-14,9416,120,556,동순천,순천
2020-08-15,12044,82,556,동순천,순천
2020-08-16,14636,36,556,동순천,순천
2020-08-17,12420,84,556,동순천,순천
2020-08-18,6507,134,556,동순천,순천
2020-08-19,6214,132,556,동순천,순천
2020-08-20,5963,134,556,동순천,순천
2020-08-21,6973,120,556,동순천,순천
2020-08-22,7189,65,556,동순천,순천
2020-08-23,8038,42,556,동순천,순천
2020-08-24,5672,108,556,동순천,순천
2020-08-25,5673,139,556,동순천,순천
2020-08-26,3662,75,556,동순천,순천
2020-08-01,2634,23,557,황전,순천
2020-08-02,3377,20,557,황전,순천
2020-08-03,2660,31,557,황전,순천
2020-08-04,2359,36,557,황전,순천
2020-08-05,2176,23,557,황전,순천
2020-08-06,1682,30,557,황전,순천
2020-08-07,1831,30,557,황전,순천
2020-08-08,1654,29,557,황전,순천
2020-08-09,2309,29,557,황전,순천
2020-08-10,1652,31,557,황전,순천
2020-08-11,1807,40,557,황전,순천
2020-08-12,2014,51,557,황전,순천
2020-08-13,2026,35,557,황전,순천
2020-08-14,2291,40,557,황전,순천
2020-08-15,2865,38,557,황전,순천
2020-08-16,3145,14,557,황전,순천
2020-08-17,2657,31,557,황전,순천
2020-08-18,2016,47,557,황전,순천
2020-08-19,1889,39,557,황전,순천
2020-08-20,1705,46,557,황전,순천
2020-08-21,1717,42,557,황전,순천
2020-08-22,1745,31,557,황전,순천
2020-08-23,1840,14,557,황전,순천
2020-08-24,1464,29,557,황전,순천
2020-08-25,1441,44,557,황전,순천
2020-08-26,1057,24,557,황전,순천
2020-08-01,12105,214,569,북광주,광주
2020-08-02,9211,98,569,북광주,광주
2020-08-03,10381,329,569,북광주,광주
2020-08-04,8470,326,569,북광주,광주
2020-08-05,8296,334,569,북광주,광주
2020-08-06,6896,299,569,북광주,광주
2020-08-07,7482,294,569,북광주,광주
2020-08-08,5890,173,569,북광주,광주
2020-08-09,6403,109,569,북광주,광주
2020-08-10,6488,319,569,북광주,광주
2020-08-11,6811,343,569,북광주,광주
2020-08-12,7522,389,569,북광주,광주
2020-08-13,8182,405,569,북광주,광주
2020-08-14,10113,383,569,북광주,광주
2020-08-15,12388,190,569,북광주,광주
2020-08-16,9551,110,569,북광주,광주
2020-08-17,8829,265,569,북광주,광주
2020-08-18,7954,397,569,북광주,광주
2020-08-19,7467,412,569,북광주,광주
2020-08-20,7443,374,569,북광주,광주
2020-08-21,8267,368,569,북광주,광주
2020-08-22,8112,214,569,북광주,광주
2020-08-23,6645,97,569,북광주,광주
2020-08-24,7754,364,569,북광주,광주
2020-08-25,7340,396,569,북광주,광주
2020-08-26,5593,324,569,북광주,광주
2020-08-01,9318,107,580,북강릉,강릉
2020-08-02,10234,61,580,북강릉,강릉
2020-08-03,8287,120,580,북강릉,강릉
2020-08-04,7846,134,580,북강릉,강릉
2020-08-05,6175,118,580,북강릉,강릉
2020-08-06,5481,91,580,북강릉,강릉
2020-08-07,6830,115,580,북강릉,강릉
2020-08-08,6861,87,580,북강릉,강릉
2020-08-09,6382,39,580,북강릉,강릉
2020-08-10,5506,86,580,북강릉,강릉
2020-08-11,5474,100,580,북강릉,강릉
2020-08-12,6420,107,580,북강릉,강릉
2020-08-13,6857,126,580,북강릉,강릉
2020-08-14,8171,151,580,북강릉,강릉
2020-08-15,8994,87,580,북강릉,강릉
2020-08-16,12199,71,580,북강릉,강릉
2020-08-17,10778,104,580,북강릉,강릉
2020-08-18,7737,144,580,북강릉,강릉
2020-08-19,6743,141,580,북강릉,강릉
2020-08-20,6753,139,580,북강릉,강릉
2020-08-21,6988,136,580,북강릉,강릉
2020-08-22,6943,89,580,북강릉,강릉
2020-08-23,7887,31,580,북강릉,강릉
2020-08-24,5988,111,580,북강릉,강릉
2020-08-25,6015,121,580,북강릉,강릉
2020-08-26,4854,119,580,북강릉,강릉
2020-08-01,2965,20,581,옥계,속초
2020-08-02,3317,24,581,옥계,속초
2020-08-03,2836,40,581,옥계,속초
2020-08-04,2638,38,581,옥계,속초
2020-08-05,1937,35,581,옥계,속초
2020-08-06,1726,29,581,옥계,속초
2020-08-07,2138,39,581,옥계,속초
2020-08-08,1966,19,581,옥계,속초
2020-08-09,1913,8,581,옥계,속초
2020-08-10,1585,35,581,옥계,속초
2020-08-11,1577,31,581,옥계,속초
2020-08-12,1845,39,581,옥계,속초
2020-08-13,2027,41,581,옥계,속초
2020-08-14,2329,48,581,옥계,속초
2020-08-15,2791,17,581,옥계,속초
2020-08-16,3902,13,581,옥계,속초
2020-08-17,3159,29,581,옥계,속초
2020-08-18,2125,37,581,옥계,속초
2020-08-19,1972,45,581,옥계,속초
2020-08-20,1939,41,581,옥계,속초
2020-08-21,2084,45,581,옥계,속초
2020-08-22,2057,26,581,옥계,속초
2020-08-23,2278,16,581,옥계,속초
2020-08-24,1743,29,581,옥계,속초
2020-08-25,1762,53,581,옥계,속초
2020-08-26,1493,46,581,옥계,속초
2020-08-01,3764,38,582,망상,속초
2020-08-02,4146,18,582,망상,속초
2020-08-03,3757,64,582,망상,속초
2020-08-04,3259,59,582,망상,속초
2020-08-05,2820,58,582,망상,속초
2020-08-06,2402,55,582,망상,속초
2020-08-07,2840,53,582,망상,속초
2020-08-08,2721,32,582,망상,속초
2020-08-09,2702,16,582,망상,속초
2020-08-10,2312,56,582,망상,속초
2020-08-11,2297,43,582,망상,속초
2020-08-12,2638,60,582,망상,속초
2020-08-13,2794,68,582,망상,속초
2020-08-14,3291,67,582,망상,속초
2020-08-15,3926,34,582,망상,속초
2020-08-16,5033,37,582,망상,속초
2020-08-17,4196,51,582,망상,속초
2020-08-18,3032,72,582,망상,속초
2020-08-19,2871,57,582,망상,속초
2020-08-20,2749,62,582,망상,속초
2020-08-21,2864,68,582,망상,속초
2020-08-22,2896,41,582,망상,속초
2020-08-23,2942,20,582,망상,속초
2020-08-24,2657,60,582,망상,속초
2020-08-25,2582,67,582,망상,속초
2020-08-26,2251,63,582,망상,속초
2020-08-01,3811,84,584,남강릉,강릉
2020-08-02,3794,25,584,남강릉,강릉
2020-08-03,3748,127,584,남강릉,강릉
2020-08-04,3542,115,584,남강릉,강릉
2020-08-05,3066,111,584,남강릉,강릉
2020-08-06,2807,100,584,남강릉,강릉
2020-08-07,3310,106,584,남강릉,강릉
2020-08-08,3232,57,584,남강릉,강릉
2020-08-09,2888,10,584,남강릉,강릉
2020-08-10,2867,101,584,남강릉,강릉
2020-08-11,2887,104,584,남강릉,강릉
2020-08-12,3214,107,584,남강릉,강릉
2020-08-13,3305,118,584,남강릉,강릉
2020-08-14,3918,126,584,남강릉,강릉
2020-08-15,3898,57,584,남강릉,강릉
2020-08-16,4608,32,584,남강릉,강릉
2020-08-17,3923,97,584,남강릉,강릉
2020-08-18,3505,143,584,남강릉,강릉
2020-08-19,3162,120,584,남강릉,강릉
2020-08-20,3075,143,584,남강릉,강릉
2020-08-21,3198,138,584,남강릉,강릉
2020-08-22,2881,61,584,남강릉,강릉
2020-08-23,2638,24,584,남강릉,강릉
2020-08-24,2945,131,584,남강릉,강릉
2020-08-25,2867,123,584,남강릉,강릉
2020-08-26,2624,98,584,남강릉,강릉
2020-08-01,6154,52,585,하조대,양양
2020-08-02,7235,24,585,하조대,양양
2020-08-03,5198,42,585,하조대,양양
2020-08-04,5076,59,585,하조대,양양
2020-08-05,3594,52,585,하조대,양양
2020-08-06,3057,56,585,하조대,양양
2020-08-07,3959,53,585,하조대,양양
2020-08-08,4322,37,585,하조대,양양
2020-08-09,4512,22,585,하조대,양양
2020-08-10,3285,38,585,하조대,양양
2020-08-11,3354,44,585,하조대,양양
2020-08-12,3947,53,585,하조대,양양
2020-08-13,4240,52,585,하조대,양양
2020-08-14,5243,67,585,하조대,양양
2020-08-15,6503,33,585,하조대,양양
2020-08-16,9486,34,585,하조대,양양
2020-08-17,7504,40,585,하조대,양양
2020-08-18,4735,64,585,하조대,양양
2020-08-19,4229,55,585,하조대,양양
2020-08-20,4056,64,585,하조대,양양
2020-08-21,4072,62,585,하조대,양양
2020-08-22,4742,35,585,하조대,양양
2020-08-23,5841,17,585,하조대,양양
2020-08-24,3797,55,585,하조대,양양
2020-08-25,3562,71,585,하조대,양양
2020-08-26,2763,68,585,하조대,양양
2020-08-01,5182,39,590,동전주,전주
2020-08-02,5531,18,590,동전주,전주
2020-08-03,5131,51,590,동전주,전주
2020-08-04,4839,57,590,동전주,전주
2020-08-05,4370,63,590,동전주,전주
2020-08-06,3678,53,590,동전주,전주
2020-08-07,3520,52,590,동전주,전주
2020-08-08,3343,38,590,동전주,전주
2020-08-09,4438,23,590,동전주,전주
2020-08-10,3142,51,590,동전주,전주
2020-08-11,3037,63,590,동전주,전주
2020-08-12,3358,69,590,동전주,전주
2020-08-13,3584,63,590,동전주,전주
2020-08-14,4511,59,590,동전주,전주
2020-08-15,6107,50,590,동전주,전주
2020-08-16,6349,21,590,동전주,전주
2020-08-17,5491,47,590,동전주,전주
2020-08-18,3840,86,590,동전주,전주
2020-08-19,3465,68,590,동전주,전주
2020-08-20,3315,81,590,동전주,전주
2020-08-21,3559,71,590,동전주,전주
2020-08-22,3717,49,590,동전주,전주
2020-08-23,3650,19,590,동전주,전주
2020-08-24,3149,65,590,동전주,전주
2020-08-25,2902,77,590,동전주,전주
2020-08-26,2471,64,590,동전주,전주
2020-08-01,7449,77,701,북양양,양양
2020-08-02,7332,41,701,북양양,양양
2020-08-03,6102,71,701,북양양,양양
2020-08-04,5096,82,701,북양양,양양
2020-08-05,3651,62,701,북양양,양양
2020-08-06,3463,70,701,북양양,양양
2020-08-07,4675,98,701,북양양,양양
2020-08-08,5172,53,701,북양양,양양
2020-08-09,4526,33,701,북양양,양양
2020-08-10,3727,77,701,북양양,양양
2020-08-11,3794,88,701,북양양,양양
2020-08-12,4265,72,701,북양양,양양
2020-08-13,4797,92,701,북양양,양양
2020-08-14,6040,98,701,북양양,양양
2020-08-15,7895,68,701,북양양,양양
2020-08-16,8844,43,701,북양양,양양
2020-08-17,7745,79,701,북양양,양양
2020-08-18,5657,96,701,북양양,양양
2020-08-19,4911,105,701,북양양,양양
2020-08-20,4645,101,701,북양양,양양
2020-08-21,4849,90,701,북양양,양양
2020-08-22,5204,61,701,북양양,양양
2020-08-23,5974,38,701,북양양,양양
2020-08-24,4283,101,701,북양양,양양
2020-08-25,4094,100,701,북양양,양양
2020-08-26,3303,89,701,북양양,양양
2020-08-01,11176,103,702,속초,속초
2020-08-02,10594,50,702,속초,속초
2020-08-03,8970,129,702,속초,속초
2020-08-04,9390,123,702,속초,속초
2020-08-05,7103,121,702,속초,속초
2020-08-06,5498,100,702,속초,속초
2020-08-07,7657,120,702,속초,속초
2020-08-08,8704,88,702,속초,속초
2020-08-09,8237,49,702,속초,속초
2020-08-10,5851,103,702,속초,속초
2020-08-11,6456,126,702,속초,속초
2020-08-12,6953,119,702,속초,속초
2020-08-13,7735,174,702,속초,속초
2020-08-14,9496,160,702,속초,속초
2020-08-15,12043,99,702,속초,속초
2020-08-16,12052,63,702,속초,속초
2020-08-17,11437,117,702,속초,속초
2020-08-18,9035,151,702,속초,속초
2020-08-19,7972,159,702,속초,속초
2020-08-20,7170,157,702,속초,속초
2020-08-21,7744,120,702,속초,속초
2020-08-22,8208,83,702,속초,속초
2020-08-23,9342,46,702,속초,속초
2020-08-24,6716,135,702,속초,속초
2020-08-25,6469,143,702,속초,속초
2020-08-26,5370,116,702,속초,속초
2020-08-01,2089,15,735,남양평,양평
2020-08-02,2418,5,735,남양평,양평
2020-08-03,1929,26,735,남양평,양평
2020-08-04,1737,16,735,남양평,양평
2020-08-05,1609,28,735,남양평,양평
2020-08-06,1507,19,735,남양평,양평
2020-08-07,1822,32,735,남양평,양평
2020-08-08,1767,16,735,남양평,양평
2020-08-09,1796,7,735,남양평,양평
2020-08-10,1509,22,735,남양평,양평
2020-08-11,1501,27,735,남양평,양평
2020-08-12,1623,27,735,남양평,양평
2020-08-13,1671,24,735,남양평,양평
2020-08-14,2012,29,735,남양평,양평
2020-08-15,1998,15,735,남양평,양평
2020-08-16,2140,8,735,남양평,양평
2020-08-17,1960,20,735,남양평,양평
2020-08-18,1793,24,735,남양평,양평
2020-08-19,1748,33,735,남양평,양평
2020-08-20,1610,39,735,남양평,양평
2020-08-21,1747,26,735,남양평,양평
2020-08-22,1492,10,735,남양평,양평
2020-08-23,1714,8,735,남양평,양평
2020-08-24,1753,28,735,남양평,양평
2020-08-25,1644,29,735,남양평,양평
2020-08-26,1483,32,735,남양평,양평
2020-08-01,2294,13,765,내촌,홍천
2020-08-02,1151,13,765,내촌,홍천
2020-08-03,881,15,765,내촌,홍천
2020-08-04,707,18,765,내촌,홍천
2020-08-05,578,23,765,내촌,홍천
2020-08-06,524,13,765,내촌,홍천
2020-08-07,674,13,765,내촌,홍천
2020-08-08,1149,10,765,내촌,홍천
2020-08-09,724,8,765,내촌,홍천
2020-08-10,556,12,765,내촌,홍천
2020-08-11,487,13,765,내촌,홍천
2020-08-12,602,19,765,내촌,홍천
2020-08-13,612,15,765,내촌,홍천
2020-08-14,719,23,765,내촌,홍천
2020-08-15,4247,11,765,내촌,홍천
2020-08-16,2204,9,765,내촌,홍천
2020-08-17,1125,15,765,내촌,홍천
2020-08-18,707,27,765,내촌,홍천
2020-08-19,666,13,765,내촌,홍천
2020-08-20,642,20,765,내촌,홍천
2020-08-21,709,21,765,내촌,홍천
2020-08-22,697,12,765,내촌,홍천
2020-08-23,1104,7,765,내촌,홍천
2020-08-24,700,23,765,내촌,홍천
2020-08-25,655,36,765,내촌,홍천
2020-08-26,522,28,765,내촌,홍천
2020-08-01,417,2,768,서양양,양양
2020-08-02,748,2,768,서양양,양양
2020-08-03,553,2,768,서양양,양양
2020-08-04,693,2,768,서양양,양양
2020-08-05,368,2,768,서양양,양양
2020-08-06,186,2,768,서양양,양양
2020-08-07,225,0,768,서양양,양양
2020-08-08,258,0,768,서양양,양양
2020-08-09,518,1,768,서양양,양양
2020-08-10,188,2,768,서양양,양양
2020-08-11,175,0,768,서양양,양양
2020-08-12,186,5,768,서양양,양양
2020-08-13,183,2,768,서양양,양양
2020-08-14,300,2,768,서양양,양양
2020-08-15,314,0,768,서양양,양양
2020-08-16,5931,7,768,서양양,양양
2020-08-17,784,2,768,서양양,양양
2020-08-18,378,5,768,서양양,양양
2020-08-19,311,4,768,서양양,양양
2020-08-20,246,2,768,서양양,양양
2020-08-21,243,2,768,서양양,양양
2020-08-22,263,1,768,서양양,양양
2020-08-23,649,1,768,서양양,양양
2020-08-24,226,7,768,서양양,양양
